close,high,low,open,timestamp,volume
26247,26248,26246,26248,1685009220,0.02845159
26242,26245,26242,26245,1685009280,0.43772130
26253,26254,26245,26245,1685009340,0.04990147
26248,26254,26248,26253,1685009400,0.06890134
26247,26248,26247,26247,1685009460,0.18039000
26246,26246,26246,26246,1685009520,0.03026964
26246,26248,26246,26248,1685009580,0.07278340
26243,26248,26243,26246,1685009640,0.88331875
26243,26243,26243,26243,1685009700,0.32155204
26239,26245,26239,26243,1685009760,1.91540844
26246,26246,26239,26239,1685009820,0.47330085
26246,26246,26246,26246,1685009880,0.00000000
26249,26249,26249,26249,1685009940,0.00699000
26257,26257,26250,26250,1685010000,0.16669246
26264,26264,26257,26257,1685010060,0.01160441
26270,26270,26265,26265,1685010120,0.96278099
26267,26267,26267,26267,1685010180,0.07475037
26267,26272,26267,26272,1685010240,0.46189174
26266,26268,26266,26268,1685010300,0.08651093
26258,26262,26258,26262,1685010360,0.01991750
26246,26258,26246,26257,1685010420,0.07291325
26245,26246,26245,26246,1685010480,0.05901271
26260,26260,26245,26245,1685010540,0.17445214
26261,26261,26260,26260,1685010600,0.49556678
26257,26270,26257,26261,1685010660,0.88168934
26252,26256,26247,26256,1685010720,0.05848465
26253,26253,26251,26251,1685010780,1.14863531
26246,26246,26246,26246,1685010840,0.00178182
26246,26246,26246,26246,1685010900,0.00000000
26246,26246,26246,26246,1685010960,0.01193445
26246,26246,26246,26246,1685011020,0.00000000
26249,26249,26247,26247,1685011080,0.07931021
26248,26249,26248,26249,1685011140,0.00678220
26248,26248,26248,26248,1685011200,0.00000000
26238,26248,26238,26248,1685011260,0.45619405
26239,26239,26237,26237,1685011320,0.16167323
26241,26241,26241,26241,1685011380,0.03394770
26241,26241,26239,26239,1685011440,0.05420597
26241,26241,26241,26241,1685011500,0.01893264
26241,26241,26241,26241,1685011560,0.03738422
26241,26241,26241,26241,1685011620,0.03738489
26237,26238,26235,26238,1685011680,1.91360369
26237,26238,26237,26238,1685011740,0.05089000
26236,26237,26233,26237,1685011800,0.33333884
26236,26236,26236,26236,1685011860,0.01285507
26236,26236,26236,26236,1685011920,0.04669073
26231,26232,26231,26232,1685011980,13.06897560
26230,26232,26230,26231,1685012040,2.42080964
26226,26229,26226,26229,1685012100,0.74342877
26227,26227,26218,26225,1685012160,2.56487262
26229,26230,26224,26227,1685012220,0.12044454
26235,26235,26232,26232,1685012280,0.10552455
26242,26242,26235,26235,1685012340,0.06366582
26247,26249,26245,26245,1685012400,0.03113606
26250,26250,26244,26244,1685012460,0.11678950
26251,26251,26246,26246,1685012520,0.01406309
26251,26253,26251,26251,1685012580,0.45443532
26255,26255,26252,26253,1685012640,0.05778938
26263,26263,26256,26256,1685012700,0.02972935
26263,26263,26263,26263,1685012760,0.00000000
26260,26260,26260,26260,1685012820,0.02244847
26258,26258,26258,26258,1685012880,0.10101000
26254,26254,26254,26254,1685012940,0.01892327
26249,26254,26249,26254,1685013000,0.04600604
26250,26250,26250,26250,1685013060,0.08061000
26250,26250,26250,26250,1685013120,0.00380000
26250,26250,26250,26250,1685013180,0.03049398
26255,26255,26245,26250,1685013240,0.55082517
26256,26256,26255,26255,1685013300,0.06516741
26258,26258,26256,26258,1685013360,0.00326169
26259,26259,26258,26258,1685013420,0.03196966
26260,26260,26257,26257,1685013480,0.16150108
26261,26262,26259,26260,1685013540,0.95122601
26261,26261,26261,26261,1685013600,0.00943811
26259,26259,26259,26259,1685013660,0.02324116
26260,26260,26260,26260,1685013720,0.11428891
26260,26260,26258,26260,1685013780,1.12604569
26250,26256,26250,26256,1685013840,0.12283149
26248,26250,26248,26250,1685013900,0.04249762
26238,26245,26238,26245,1685013960,0.01039381
26233,26235,26233,26235,1685014020,0.01513513
26233,26233,26229,26232,1685014080,0.49662020
26223,26233,26223,26233,1685014140,1.14597934
26228,26228,26223,26223,1685014200,0.29401158
26221,26221,26221,26221,1685014260,0.02111000
26225,26226,26223,26223,1685014320,0.02594859
26220,26226,26220,26225,1685014380,2.16780491
26232,26232,26231,26232,1685014440,0.13364823
26234,26234,26232,26232,1685014500,0.53984975
26234,26234,26234,26234,1685014560,0.00000000
26223,26230,26223,26230,1685014620,0.36260302
26221,26221,26221,26221,1685014680,0.01894708
26210,26221,26209,26221,1685014740,1.99116987
26229,26230,26210,26210,1685014800,0.13826929
26216,26221,26216,26221,1685014860,0.02222066
26216,26217,26211,26216,1685014920,0.06911390
26219,26221,26217,26218,1685014980,1.80864578
26222,26222,26221,26221,1685015040,1.92751332
26225,26225,26222,26222,1685015100,0.38152526
26228,26228,26225,26225,1685015160,0.20938421
26236,26236,26228,26228,1685015220,0.80966838
26236,26236,26236,26236,1685015280,0.00000000
26250,26250,26238,26238,1685015340,0.93409518
26249,26251,26249,26250,1685015400,0.23510531
26257,26257,26253,26253,1685015460,0.00645105
26272,26274,26257,26257,1685015520,1.21125337
26263,26273,26263,26273,1685015580,0.53685000
26271,26271,26265,26265,1685015640,0.01457000
26278,26278,26272,26272,1685015700,16.46611735
26302,26326,26278,26278,1685015760,12.62393288
26289,26298,26279,26298,1685015820,1.03320838
26278,26279,26277,26279,1685015880,0.01079276
26295,26295,26295,26295,1685015940,0.00369810
26311,26311,26295,26295,1685016000,0.02316887
26339,26339,26314,26314,1685016060,3.61208898
26348,26348,26337,26337,1685016120,1.95421437
26344,26346,26344,26346,1685016180,1.03725059
26342,26345,26342,26345,1685016240,0.09516201
26422,26471,26348,26348,1685016300,40.23562701
26394,26426,26394,26424,1685016360,18.97602255
26406,26409,26392,26409,1685016420,1.51001909
26400,26425,26392,26412,1685016480,2.24908530
26384,26392,26384,26392,1685016540,1.60337158
26385,26403,26385,26390,1685016600,0.51252147
26414,26414,26377,26382,1685016660,1.88772290
26397,26413,26397,26413,1685016720,0.45549851
26397,26413,26397,26400,1685016780,0.19749150
26392,26407,26391,26407,1685016840,0.74744021
26405,26409,26398,26403,1685016900,0.29552857
26419,26419,26407,26407,1685016960,0.01649672
26406,26429,26406,26422,1685017020,0.11238041
26414,26415,26404,26404,1685017080,0.49353577
26414,26426,26411,26411,1685017140,3.65615745
26418,26430,26417,26420,1685017200,1.47900833
26424,26425,26418,26418,1685017260,0.46067907
26447,26447,26423,26425,1685017320,17.70887771
26447,26452,26434,26448,1685017380,0.89318730
26448,26448,26446,26446,1685017440,0.02971801
26424,26440,26424,26440,1685017500,0.52995513
26415,26422,26415,26422,1685017560,0.07790546
26404,26412,26404,26412,1685017620,0.06625297
26405,26415,26405,26409,1685017680,0.05412786
26410,26418,26410,26418,1685017740,0.02222006
26405,26413,26405,26413,1685017800,0.03927052
26384,26409,26384,26404,1685017860,15.50439167
26384,26400,26384,26392,1685017920,0.31950538
26390,26391,26385,26389,1685017980,0.31835644
26408,26410,26407,26407,1685018040,0.04225149
26394,26404,26387,26404,1685018100,0.58909149
26395,26403,26386,26403,1685018160,0.50411051
26435,26435,26399,26402,1685018220,0.61736886
26452,26452,26435,26435,1685018280,65.93938630
26446,26452,26446,26452,1685018340,0.05868744
26432,26438,26432,26438,1685018400,0.03909830
26432,26432,26428,26428,1685018460,0.08607868
26432,26432,26432,26432,1685018520,0.00000000
26430,26440,26428,26440,1685018580,0.27305181
26413,26419,26409,26419,1685018640,0.28635187
26393,26406,26393,26406,1685018700,0.07267399
26390,26390,26390,26390,1685018760,0.12643260
26386,26402,26386,26387,1685018820,0.13885226
26378,26387,26378,26387,1685018880,0.28774934
26367,26386,26367,26377,1685018940,20.23157920
26381,26381,26361,26365,1685019000,1.50096106
26373,26373,26364,26364,1685019060,0.77925502
26361,26375,26361,26375,1685019120,0.04215000
26363,26363,26360,26362,1685019180,0.01724957
26370,26370,26363,26363,1685019240,0.03289002
26412,26412,26396,26396,1685019300,0.06458837
26414,26414,26414,26414,1685019360,0.00475000
26397,26409,26396,26409,1685019420,0.12634045
26396,26398,26396,26398,1685019480,0.04224550
26412,26412,26412,26412,1685019540,0.00911000
26411,26418,26405,26405,1685019600,0.16508501
26407,26415,26407,26415,1685019660,0.03227624
26407,26407,26407,26407,1685019720,0.00000000
26403,26419,26400,26419,1685019780,0.50636143
26403,26403,26403,26403,1685019840,0.06981000
26412,26412,26412,26412,1685019900,0.04851511
26402,26404,26401,26404,1685019960,0.51278882
26393,26399,26393,26396,1685020020,0.61945989
26391,26391,26391,26391,1685020080,0.01086494
26385,26392,26385,26392,1685020140,0.88250632
26389,26389,26389,26389,1685020200,0.14102000
26371,26387,26371,26387,1685020260,5.72066137
26374,26375,26369,26369,1685020320,1.08870000
26401,26401,26379,26379,1685020380,1.02810000
26401,26401,26401,26401,1685020440,0.00000000
26410,26410,26402,26402,1685020500,1.37547000
26401,26409,26401,26409,1685020560,0.05302000
26413,26413,26410,26410,1685020620,0.12052000
26428,26428,26413,26413,1685020680,1.43622081
26423,26428,26423,26428,1685020740,0.03105868
26428,26428,26428,26428,1685020800,0.01879868
26427,26427,26427,26427,1685020860,0.00995000
26423,26424,26422,26422,1685020920,0.99559095
26426,26428,26426,26428,1685020980,0.00476000
26426,26426,26426,26426,1685021040,0.00000000
26434,26435,26427,26427,1685021100,1.63192152
26410,26428,26410,26428,1685021160,0.18011592
26401,26402,26395,26402,1685021220,0.10668120
26408,26408,26408,26408,1685021280,0.00102000
26403,26413,26403,26412,1685021340,0.42323722
26384,26411,26384,26410,1685021400,0.08153504
26392,26397,26367,26379,1685021460,0.56444521
26377,26386,26373,26385,1685021520,3.50411750
26371,26378,26364,26372,1685021580,1.39940731
26367,26369,26358,26369,1685021640,0.92107543
26361,26374,26361,26362,1685021700,1.29316012
26337,26355,26332,26355,1685021760,9.93412503
26315,26338,26303,26338,1685021820,11.71190159
26309,26309,26293,26302,1685021880,1.13664855
26320,26334,26320,26325,1685021940,0.03300000
26342,26346,26332,26332,1685022000,0.05472435
26327,26338,26325,26337,1685022060,0.36335882
26330,26336,26322,26325,1685022120,0.06286234
26337,26337,26329,26329,1685022180,0.08256793
26324,26328,26320,26327,1685022240,0.35877629
26330,26337,26325,26325,1685022300,0.08457073
26315,26328,26312,26328,1685022360,0.36900504
26316,26333,26316,26316,1685022420,2.50393349
26305,26326,26305,26326,1685022480,0.00845603
26273,26303,26273,26303,1685022540,8.09490403
26296,26300,26273,26275,1685022600,0.19707680
26304,26308,26287,26291,1685022660,0.32139135
26305,26305,26298,26298,1685022720,0.01687030
26304,26314,26304,26304,1685022780,0.28008983
26317,26318,26310,26312,1685022840,0.00685412
26336,26336,26333,26333,1685022900,0.10318291
26336,26338,26325,26332,1685022960,0.09294759
26343,26343,26339,26339,1685023020,0.04317139
26342,26352,26342,26343,1685023080,0.27749000
26340,26344,26339,26344,1685023140,0.75561962
26394,26398,26340,26340,1685023200,0.14504361
26378,26395,26376,26395,1685023260,0.44220836
26384,26393,26381,26383,1685023320,0.24020189
26379,26384,26378,26384,1685023380,0.02420327
26379,26387,26379,26384,1685023440,0.07229210
26382,26398,26382,26382,1685023500,1.63183958
26377,26397,26377,26378,1685023560,0.56986150
26322,26365,26315,26365,1685023620,0.18618128
26329,26342,26324,26328,1685023680,0.84236843
26310,26330,26310,26330,1685023740,0.19507971
26305,26309,26304,26309,1685023800,1.10635491
26309,26309,26290,26305,1685023860,1.71644860
26314,26314,26308,26308,1685023920,1.46740538
26323,26323,26299,26310,1685023980,1.61424642
26304,26324,26302,26321,1685024040,0.30299813
26322,26322,26289,26300,1685024100,1.68848873
26310,26317,26301,26317,1685024160,0.40748416
26313,26313,26307,26310,1685024220,0.25584002
26304,26310,26301,26309,1685024280,0.07289805
26305,26311,26302,26302,1685024340,0.92957554
26305,26306,26299,26302,1685024400,0.08975614
26311,26311,26294,26302,1685024460,1.40522306
26328,26332,26313,26313,1685024520,1.05831662
26322,26332,26322,26327,1685024580,0.15578551
26312,26320,26311,26319,1685024640,1.46103575
26321,26323,26311,26311,1685024700,0.15253074
26336,26336,26323,26323,1685024760,0.07752331
26328,26334,26328,26334,1685024820,0.02113238
26385,26390,26328,26328,1685024880,2.05236156
26375,26401,26375,26385,1685024940,0.84610177
26370,26387,26370,26380,1685025000,0.08277038
26368,26375,26358,26359,1685025060,0.03814225
26374,26374,26356,26356,1685025120,0.03194688
26363,26375,26363,26374,1685025180,0.33737365
26354,26360,26354,26360,1685025240,0.16384707
26364,26364,26357,26358,1685025300,1.06785551
26372,26372,26360,26368,1685025360,0.17621441
26382,26382,26373,26375,1685025420,0.06595524
26388,26394,26380,26380,1685025480,0.96417658
26409,26409,26386,26386,1685025540,1.01734481
26398,26414,26397,26405,1685025600,2.38715425
26392,26395,26390,26394,1685025660,0.06944614
26378,26391,26367,26391,1685025720,0.20434093
26383,26384,26378,26384,1685025780,0.07222564
26386,26388,26384,26388,1685025840,0.06369687
26415,26415,26396,26396,1685025900,1.25080884
26408,26416,26406,26415,1685025960,0.39201205
26397,26407,26397,26407,1685026020,0.13111696
26389,26397,26388,26393,1685026080,0.80947780
26372,26383,26372,26383,1685026140,0.17718726
26365,26372,26363,26372,1685026200,0.55407710
26370,26370,26368,26368,1685026260,0.10357278
26364,26370,26364,26370,1685026320,0.03573759
26358,26364,26358,26364,1685026380,0.48430625
26343,26358,26343,26358,1685026440,0.44554680
26358,26358,26358,26358,1685026500,0.01884932
26362,26368,26350,26353,1685026560,0.15196768
26352,26360,26352,26360,1685026620,0.02595004
26360,26360,26349,26351,1685026680,0.40086920
26350,26353,26350,26352,1685026740,0.49792219
26354,26372,26354,26363,1685026800,0.43433688
26347,26354,26347,26352,1685026860,0.16747968
26339,26350,26339,26350,1685026920,0.06253319
26345,26345,26332,26336,1685026980,0.28795240
26344,26345,26344,26345,1685027040,0.04867284
26351,26353,26344,26344,1685027100,1.07738192
26356,26356,26350,26350,1685027160,0.07304299
26366,26374,26364,26367,1685027220,0.47117825
26358,26359,26351,26359,1685027280,0.47130744
26360,26360,26354,26357,1685027340,0.03222706
26352,26355,26350,26354,1685027400,1.22505806
26346,26356,26346,26355,1685027460,8.72575207
26345,26345,26345,26345,1685027520,0.01746000
26358,26358,26347,26347,1685027580,0.42734201
26361,26364,26361,26364,1685027640,0.12290722
26387,26389,26362,26363,1685027700,0.50538882
26334,26381,26331,26381,1685027760,0.20511746
26311,26334,26311,26334,1685027820,0.20808341
26318,26318,26316,26316,1685027880,0.01499981
26292,26308,26292,26308,1685027940,0.09585215
26293,26296,26279,26289,1685028000,0.80438250
26284,26306,26282,26292,1685028060,1.00836597
26288,26291,26286,26291,1685028120,0.87818596
26297,26298,26288,26290,1685028180,0.18990778
26290,26296,26290,26296,1685028240,0.06008379
26292,26297,26292,26297,1685028300,0.18194649
26302,26302,26291,26294,1685028360,0.02949988
26281,26296,26281,26296,1685028420,0.46863246
26274,26281,26274,26281,1685028480,0.64252185
26264,26276,26264,26273,1685028540,0.32121211
26270,26275,26248,26261,1685028600,0.49554880
26258,26267,26256,26267,1685028660,0.03196723
26233,26272,26220,26268,1685028720,0.40392643
26238,26245,26235,26235,1685028780,0.31068510
26219,26239,26216,26235,1685028840,0.79000870
26237,26241,26220,26221,1685028900,0.24695563
26232,26254,26231,26253,1685028960,0.22563508
26235,26243,26228,26233,1685029020,0.49435153
26233,26243,26224,26240,1685029080,0.87847701
26224,26239,26224,26238,1685029140,0.66879446
26191,26227,26190,26227,1685029200,6.14856115
26207,26207,26172,26194,1685029260,21.40813756
26230,26233,26213,26213,1685029320,0.51320122
26234,26234,26222,26222,1685029380,0.93143560
26234,26237,26234,26235,1685029440,0.01894173
26227,26227,26215,26216,1685029500,0.34575515
26212,26212,26212,26212,1685029560,0.02272000
26191,26207,26191,26207,1685029620,0.95784353
26191,26195,26182,26188,1685029680,0.12531865
26201,26206,26201,26206,1685029740,0.08892496
26203,26205,26192,26195,1685029800,1.13179465
26223,26223,26198,26198,1685029860,0.37211029
26223,26237,26222,26226,1685029920,0.56792310
26237,26247,26231,26231,1685029980,1.54077055
26211,26234,26211,26234,1685030040,1.86010743
26236,26236,26211,26211,1685030100,0.86217381
26222,26240,26222,26239,1685030160,0.34321946
26212,26224,26210,26224,1685030220,0.49991852
26225,26227,26223,26224,1685030280,1.08792946
26220,26223,26220,26223,1685030340,0.57892159
26207,26224,26207,26221,1685030400,0.99999939
26228,26228,26215,26215,1685030460,2.78150657
26224,26224,26224,26224,1685030520,0.01130807
26230,26230,26230,26230,1685030580,0.00148000
26235,26235,26230,26230,1685030640,0.41258701
26230,26242,26226,26242,1685030700,0.11627746
26231,26234,26231,26234,1685030760,0.33811743
26231,26232,26231,26232,1685030820,0.01218000
26230,26231,26230,26231,1685030880,0.15888551
26230,26230,26230,26230,1685030940,0.04399058
26243,26243,26239,26239,1685031000,0.04886775
26251,26251,26240,26240,1685031060,0.95858834
26244,26254,26244,26252,1685031120,0.03005271
26250,26250,26243,26243,1685031180,0.12917595
26250,26251,26249,26249,1685031240,0.93310907
26250,26250,26250,26250,1685031300,0.14108000
26245,26245,26243,26243,1685031360,0.04792077
26249,26250,26249,26250,1685031420,0.02844476
26258,26258,26250,26250,1685031480,0.94657628
26277,26285,26260,26260,1685031540,2.70781586
26291,26291,26283,26284,1685031600,2.29481928
26290,26291,26290,26291,1685031660,44.14532576
26317,26317,26291,26291,1685031720,0.84640005
26297,26303,26297,26303,1685031780,0.04042018
26266,26293,26265,26293,1685031840,4.57780974
26257,26265,26249,26265,1685031900,1.29065369
26255,26257,26252,26257,1685031960,0.16151197
26258,26273,26258,26265,1685032020,0.08983506
26229,26250,26227,26250,1685032080,1.38992898
26250,26250,26227,26227,1685032140,0.61644471
26266,26270,26249,26249,1685032200,3.28501705
26245,26255,26245,26255,1685032260,0.01949375
26248,26248,26244,26244,1685032320,0.07977962
26252,26254,26249,26254,1685032380,0.02815427
26235,26250,26230,26250,1685032440,0.80472115
26242,26242,26230,26230,1685032500,0.12780000
26245,26247,26243,26243,1685032560,0.09069000
26253,26253,26250,26251,1685032620,0.00963454
26257,26257,26250,26250,1685032680,0.75827623
26259,26259,26257,26257,1685032740,0.19301000
26267,26267,26265,26266,1685032800,0.16888502
26251,26264,26251,26264,1685032860,0.13399711
26248,26253,26248,26253,1685032920,0.05988759
26261,26261,26254,26255,1685032980,0.17538088
26266,26267,26255,26257,1685033040,0.12585189
26277,26279,26273,26273,1685033100,0.25454437
26280,26280,26271,26271,1685033160,0.09961542
26266,26281,26266,26281,1685033220,0.06804829
26281,26281,26266,26266,1685033280,0.03196000
26283,26283,26282,26282,1685033340,0.00512860
26286,26286,26283,26283,1685033400,0.08035061
26290,26293,26287,26287,1685033460,0.09051609
26294,26294,26293,26293,1685033520,0.14981246
26283,26291,26283,26291,1685033580,0.07931384
26272,26283,26272,26283,1685033640,2.46535121
26266,26268,26266,26268,1685033700,0.01595551
26283,26283,26266,26266,1685033760,0.15309800
26283,26285,26283,26283,1685033820,0.49135385
26282,26282,26282,26282,1685033880,0.00691712
26274,26286,26269,26286,1685033940,0.24330678
26296,26296,26278,26278,1685034000,0.04323300
26301,26302,26298,26298,1685034060,0.05478550
26278,26296,26278,26296,1685034120,0.10237679
26281,26281,26277,26277,1685034180,0.05874103
26269,26281,26269,26281,1685034240,0.41123672
26272,26272,26270,26270,1685034300,0.01945157
26265,26269,26262,26269,1685034360,0.26994443
26267,26267,26264,26265,1685034420,0.01589557
26277,26277,26277,26277,1685034480,0.06559000
26261,26283,26261,26283,1685034540,3.37181951
26254,26260,26252,26260,1685034600,0.18163265
26263,26263,26251,26253,1685034660,0.84442978
26269,26270,26268,26269,1685034720,0.47318210
26258,26268,26258,26268,1685034780,0.01166393
26259,26259,26259,26259,1685034840,0.04013769
26255,26258,26254,26258,1685034900,1.31653992
26270,26270,26255,26255,1685034960,0.59850060
26269,26270,26269,26270,1685035020,0.00747951
26301,26301,26283,26283,1685035080,0.22526584
26285,26295,26285,26295,1685035140,0.20760382
26296,26299,26296,26299,1685035200,0.03865733
26291,26291,26286,26287,1685035260,0.23072894
26290,26290,26286,26290,1685035320,0.12945476
26287,26287,26287,26287,1685035380,0.04099951
26294,26294,26293,26293,1685035440,0.02080520
26303,26305,26294,26295,1685035500,0.87484735
26324,26327,26308,26308,1685035560,0.22968882
26316,26330,26316,26330,1685035620,0.07054254
26316,26319,26314,26319,1685035680,0.71835767
26321,26321,26314,26314,1685035740,0.75185029
26356,26361,26336,26336,1685035800,0.12423479
26364,26364,26347,26363,1685035860,0.19648662
26363,26373,26363,26368,1685035920,0.17358923
26372,26372,26354,26354,1685035980,0.20363579
26377,26382,26373,26373,1685036040,1.11664861
26353,26376,26353,26376,1685036100,0.18052867
26355,26363,26355,26358,1685036160,0.26298784
26348,26348,26345,26347,1685036220,0.01935064
26340,26348,26340,26348,1685036280,0.06316408
26363,26363,26340,26340,1685036340,0.92563937
26360,26363,26360,26363,1685036400,0.04248181
26346,26350,26343,26343,1685036460,2.02129984
26351,26351,26349,26349,1685036520,0.07852313
26343,26348,26340,26348,1685036580,0.06618481
26357,26357,26341,26341,1685036640,0.14360463
26355,26360,26355,26360,1685036700,0.28957516
26355,26355,26355,26355,1685036760,0.00000000
26352,26352,26352,26352,1685036820,0.03586289
26356,26356,26351,26352,1685036880,1.54090759
26354,26356,26354,26356,1685036940,0.04888000
26374,26374,26361,26361,1685037000,0.03370314
26375,26386,26375,26377,1685037060,50.16342757
26376,26383,26376,26383,1685037120,0.08324355
26376,26376,26376,26376,1685037180,0.07106995
26344,26372,26340,26372,1685037240,0.32537491
26341,26346,26341,26346,1685037300,0.07743712
26342,26354,26342,26343,1685037360,0.72305392
26338,26341,26338,26341,1685037420,0.07080256
26341,26341,26336,26339,1685037480,0.01545180
26344,26344,26344,26344,1685037540,0.01609952
26393,26395,26354,26354,1685037600,3.04613600
26389,26400,26389,26395,1685037660,1.49097272
26370,26371,26367,26371,1685037720,0.16033898
26355,26365,26349,26365,1685037780,1.46943782
26356,26360,26356,26360,1685037840,0.01930000
26353,26357,26347,26347,1685037900,1.01472000
26344,26357,26343,26357,1685037960,1.06034861
26348,26349,26344,26344,1685038020,0.11330911
26339,26346,26339,26343,1685038080,0.03115566
26343,26344,26340,26340,1685038140,0.20148768
26355,26355,26346,26348,1685038200,0.04870962
26341,26356,26341,26356,1685038260,0.17252249
26341,26341,26339,26339,1685038320,0.17970906
26335,26341,26335,26341,1685038380,0.11492944
26332,26333,26329,26333,1685038440,0.01963519
26338,26338,26328,26329,1685038500,0.29167912
26345,26345,26338,26338,1685038560,0.07376856
26347,26347,26345,26345,1685038620,0.06474000
26362,26362,26351,26351,1685038680,0.02758492
26393,26393,26368,26368,1685038740,3.04281230
26388,26394,26375,26393,1685038800,0.15427721
26395,26395,26383,26384,1685038860,0.05105604
26389,26393,26389,26393,1685038920,1.00875489
26394,26401,26391,26391,1685038980,2.66099375
26377,26395,26374,26395,1685039040,0.58869298
26373,26373,26370,26370,1685039100,0.02592000
26382,26391,26368,26368,1685039160,1.80889507
26382,26383,26382,26383,1685039220,0.01424685
26404,26405,26376,26376,1685039280,0.99052687
26402,26403,26396,26400,1685039340,0.04244705
26392,26398,26392,26397,1685039400,0.06503981
26393,26393,26387,26391,1685039460,0.16776708
26375,26394,26374,26393,1685039520,0.37470753
26362,26381,26362,26381,1685039580,0.22772132
26386,26386,26378,26378,1685039640,0.01559000
26365,26384,26365,26384,1685039700,0.07564238
26363,26365,26362,26365,1685039760,0.03906161
26365,26369,26362,26369,1685039820,0.03550089
26364,26364,26364,26364,1685039880,0.00826242
26367,26367,26367,26367,1685039940,0.05000000
26374,26375,26363,26366,1685040000,0.05837131
26365,26374,26365,26374,1685040060,0.05285000
26358,26365,26358,26365,1685040120,0.02912252
26349,26355,26349,26355,1685040180,0.32142720
26351,26354,26347,26347,1685040240,0.40893795
26351,26353,26348,26353,1685040300,0.02576000
26344,26347,26344,26347,1685040360,0.07920713
26352,26352,26348,26348,1685040420,0.04919216
26357,26357,26357,26357,1685040480,0.20164000
26350,26374,26349,26374,1685040540,0.45355516
26359,26362,26352,26352,1685040600,0.15392519
26352,26353,26352,26352,1685040660,0.12993376
26357,26357,26352,26352,1685040720,0.06087858
26357,26358,26356,26357,1685040780,0.03568000
26362,26362,26360,26360,1685040840,0.02922717
26362,26365,26361,26362,1685040900,0.27290568
26355,26362,26355,26362,1685040960,0.28734383
26365,26365,26354,26358,1685041020,0.48695007
26365,26365,26363,26363,1685041080,0.24862950
26373,26373,26366,26366,1685041140,0.18164000
26377,26381,26377,26381,1685041200,0.01025156
26371,26374,26367,26367,1685041260,0.16348000
26367,26375,26366,26372,1685041320,0.18468080
26379,26379,26369,26369,1685041380,0.33234057
26387,26387,26381,26381,1685041440,0.01355000
26393,26393,26387,26387,1685041500,0.47735947
26432,26433,26392,26392,1685041560,6.77747160
26403,26429,26403,26429,1685041620,0.28174269
26406,26406,26406,26406,1685041680,0.00693000
26441,26443,26427,26427,1685041740,3.94391221
26557,26611,26437,26437,1685041800,43.72075685
26587,26600,26560,26561,1685041860,1.60339894
26559,26576,26550,26576,1685041920,2.82128041
26530,26555,26519,26555,1685041980,0.90596922
26529,26536,26522,26535,1685042040,5.03110587
26543,26543,26536,26539,1685042100,0.81015913
26523,26561,26523,26561,1685042160,1.90738593
26502,26517,26502,26517,1685042220,0.35083497
26511,26519,26497,26501,1685042280,0.94849927
26504,26509,26497,26503,1685042340,0.06578190
26516,26516,26492,26495,1685042400,0.57173647
26525,26525,26508,26515,1685042460,0.13958315
26508,26508,26506,26507,1685042520,0.03131522
26517,26517,26507,26515,1685042580,0.15030514
26538,26546,26527,26527,1685042640,0.29187509
26525,26525,26518,26523,1685042700,0.00303000
26519,26521,26519,26520,1685042760,0.06275792
26510,26512,26500,26512,1685042820,0.06538192
26509,26528,26509,26522,1685042880,0.06309271
26505,26511,26505,26507,1685042940,0.09092641
26485,26498,26485,26498,1685043000,0.12217913
26473,26485,26466,26484,1685043060,0.93295512
26457,26483,26457,26482,1685043120,0.30147872
26446,26457,26441,26457,1685043180,0.80611321
26444,26444,26444,26444,1685043240,0.05412000
26466,26468,26456,26457,1685043300,0.34353879
26456,26482,26456,26464,1685043360,0.05925922
26453,26456,26450,26456,1685043420,0.26755844
26442,26462,26442,26455,1685043480,1.00592227
26446,26448,26439,26445,1685043540,1.98083326
26443,26443,26438,26439,1685043600,0.03965150
26431,26443,26431,26442,1685043660,0.14782666
26452,26455,26419,26428,1685043720,25.03899767
26452,26460,26452,26460,1685043780,0.03880035
26458,26459,26452,26452,1685043840,7.80166327
26458,26458,26445,26458,1685043900,7.26829539
26475,26475,26459,26459,1685043960,0.15713346
26466,26466,26456,26456,1685044020,0.07403989
26455,26463,26454,26463,1685044080,0.11849026
26464,26465,26464,26465,1685044140,0.05918994
26458,26470,26458,26470,1685044200,1.24160974
26470,26472,26467,26472,1685044260,10.06436556
26474,26474,26471,26471,1685044320,0.27080000
26471,26477,26471,26475,1685044380,1.66671679
26468,26472,26467,26471,1685044440,0.69310201
26478,26482,26471,26472,1685044500,0.49827478
26488,26490,26483,26485,1685044560,0.07797154
26485,26492,26485,26485,1685044620,3.91113248
26490,26490,26489,26489,1685044680,0.01997000
26467,26485,26467,26485,1685044740,1.50312345
26498,26498,26474,26474,1685044800,0.34040458
26503,26517,26489,26491,1685044860,0.81229329
26510,26510,26509,26509,1685044920,0.02166000
26497,26505,26497,26505,1685044980,0.36960205
26480,26497,26480,26497,1685045040,0.41948360
26487,26487,26478,26478,1685045100,0.35922517
26501,26511,26501,26508,1685045160,0.03426685
26501,26504,26499,26504,1685045220,1.24906791
26501,26501,26501,26501,1685045280,0.00000000
26505,26505,26499,26499,1685045340,0.29194647
26490,26503,26490,26503,1685045400,0.09407281
26465,26481,26465,26481,1685045460,0.08333175
26465,26466,26463,26463,1685045520,0.02958445
26475,26479,26465,26465,1685045580,0.24024120
26498,26499,26475,26475,1685045640,3.12165856
